Person_ID,Age,Gender,Occupation,Monthly_Income,City_Type,Travel_Distance,Travel_Time,Fuel_Cost,Vehicle_Ownership,Preferred_Transport_Mode,Purpose_of_Travel,Satisfaction_Score
3315,36,Female,Business,9114,Rural,28.3923932686911,63,4.08,Yes,Car,Work,7.7
3316,48,Male,Employee,7844,Urban,1.0,5,0.57,Yes,Car,Work,8.3
3317,41,Male,Employee,7055,Urban,5.44214612993846,9,0.89,No,Metro,Education,8.3
3318,27,Female,Business,8058,Urban,15.1379002800245,31,0.65,No,Bus,Shopping,6.5
3319,58,Female,Employee,7980,Semi-Urban,24.1197930619033,42,1.39,No,Bus,Leisure,3.6
3320,75,Female,Retired,3720,Rural,67.9322717965029,135,7.83,No,Bus,Work,4.7
3321,44,Female,Employee,5112,Semi-Urban,31.79231228088,55,5.75,Yes,Car,Education,6.8
3322,28,Male,Self-Employed,8891,Urban,12.4020931622324,27,4.62,Yes,Car,Shopping,8.1
3323,18,Male,Student,500,Urban,12.4377523959512,36,3.72,Yes,Car,Education,7.6
3324,45,Female,Employee,8683,Semi-Urban,33.5225839080569,63,5.03,Yes,Bus,Education,5.3
3325,58,Female,Employee,7732,Semi-Urban,28.7228219758587,56,5.41,Yes,Car,Shopping,7.7
3326,49,Female,Employee,8403,Semi-Urban,22.2311945365375,43,0.3,Yes,Car,Work,8.2
3327,41,Male,Employee,6645,Urban,22.9134790718082,50,1.32,Yes,Metro,Leisure,7.3
3328,33,Other,Employee,5819,Urban,10.0072395968884,22,2.25,Yes,Bus,Work,5.1
3329,25,Male,Employee,5331,Urban,11.9317870692305,28,1.2,No,Walk,Shopping,5.6
3330,54,Female,Employee,8613,Semi-Urban,41.4410762013546,80,5.65,Yes,Car,Work,7.5
3331,55,Female,Employee,7006,Urban,17.549929969258,37,4.06,Yes,Car,Others,7.2
3332,18,Male,Employee,5352,Rural,32.131238753079,47,5.5,Yes,Car,Leisure,5.8
3333,65,Female,Self-Employed,3331,Semi-Urban,46.3247291616611,95,3.38,Yes,Car,Work,5.9
3334,50,Male,Employee,6992,Urban,19.3013627187072,32,2.34,No,Bus,Leisure,5.2
3335,62,Female,Employee,9453,Urban,16.423798673498,31,0.13,Yes,Car,Shopping,8.7
3336,21,Male,Student,1997,Rural,41.3736629883701,86,3.41,Yes,Car,Work,5.3
3337,21,Female,Employee,4791,Urban,11.7461544758287,15,0.0,Yes,Bus,Shopping,7.2
3338,39,Male,Business,8169,Urban,13.3856231759871,32,1.87,Yes,Car,Education,9.6
3339,49,Female,Employee,8245,Rural,25.3633611774446,50,0.0,Yes,Car,Work,7.2
3340,68,Female,Retired,2330,Semi-Urban,34.4109732710456,76,4.92,Yes,Car,Work,6.1
3341,52,Male,Business,16554,Semi-Urban,48.3815306067049,92,8.52,Yes,Car,Shopping,9.3
3342,38,Male,Self-Employed,5330,Urban,22.0109695186721,34,3.7,Yes,Metro,Others,8.3
3343,26,Female,Employee,2290,Semi-Urban,29.2872234308532,58,3.62,Yes,Train,Shopping,6.4
3344,60,Male,Employee,6207,Urban,23.5126661818042,49,5.89,No,Walk,Education,6.1
3345,27,Female,Employee,4765,Urban,30.2472364362355,63,4.28,No,Bus,Others,5.3
3346,66,Male,Self-Employed,5779,Urban,12.4703397178973,19,0.0,Yes,Car,Education,7.0
3347,37,Female,Business,14958,Urban,20.5321176514573,32,2.71,Yes,Car,Work,9.6
3348,65,Male,Retired,1961,Rural,4.74380074618415,7,4.49,Yes,Car,Work,7.3
3349,52,Male,Employee,7259,Semi-Urban,16.1277990772701,34,0.0,Yes,Car,Others,7.2
3350,39,Male,Employee,4310,Semi-Urban,36.3668154400028,75,1.6,No,Train,Leisure,7.0
3351,34,Male,Employee,4661,Rural,29.8653387496322,67,4.81,Yes,Car,Work,6.7
3352,36,Male,Employee,8125,Urban,31.3136163577795,60,3.31,No,Bus,Leisure,8.1
3353,48,Female,Employee,5095,Urban,19.7830374983724,30,1.31,Yes,Car,Education,7.3
3354,43,Female,Employee,7180,Semi-Urban,49.4874747028719,104,3.42,Yes,Bus,Work,6.2
3355,33,Female,Business,9628,Semi-Urban,34.5646039075911,70,0.25,Yes,Bus,Work,6.6
3356,39,Female,Employee,5863,Urban,6.97433584109078,15,0.0,Yes,Car,Work,7.6
3357,43,Male,Employee,7079,Urban,10.8495177426009,25,4.53,No,Bus,Work,6.7
3358,18,Female,Student,919,Urban,17.0350438370108,40,2.03,No,Bus,Leisure,5.4
3359,48,Male,Business,15668,Urban,9.89667729272791,19,0.0,Yes,Bus,Work,9.7
3360,27,Female,Employee,7587,Urban,20.3695359338176,46,4.81,No,Metro,Education,7.6
3361,24,Male,Business,7241,Urban,20.6913197536371,44,4.95,No,Metro,Leisure,5.6
3362,18,Male,Student,2711,Urban,15.0398504315167,26,4.26,No,Metro,Education,8.9
3363,18,Male,Business,5002,Urban,1.0,5,0.0,No,Bike,Work,5.8
3364,21,Female,Employee,4700,Urban,28.7182794693276,60,2.91,Yes,Metro,Education,7.2
3365,31,Male,Employee,7247,Rural,45.7465428662096,87,5.76,No,Bike,Education,5.3
3366,71,Female,Self-Employed,4581,Rural,104.18553296942,212,15.3,No,Bus,Work,3.6
3367,34,Male,Employee,3327,Semi-Urban,44.7880354452829,90,4.26,Yes,Car,Education,5.7
3368,44,Female,Employee,3982,Rural,45.8008984653588,93,3.99,Yes,Car,Education,5.1
3369,48,Female,Employee,9891,Rural,58.95643752996,125,8.47,Yes,Bike,Work,5.2
3370,43,Male,Employee,5506,Urban,1.0,5,2.54,No,Metro,Leisure,8.2
3371,40,Female,Business,8942,Urban,23.2091392258877,46,2.68,Yes,Bus,Work,5.1
3372,24,Female,Employee,2730,Rural,101.338824750589,202,13.5,Yes,Car,Education,5.8
3373,63,Female,Employee,9722,Semi-Urban,3.66149789234931,6,0.66,Yes,Car,Leisure,10.0
3374,69,Female,Retired,2218,Urban,12.7007279213943,26,1.02,Yes,Bus,Leisure,5.8
3375,18,Female,Student,1254,Semi-Urban,33.4199281581271,73,2.35,No,Train,Education,5.4
3376,26,Female,Business,8298,Urban,22.0018290333045,40,0.33,Yes,Bus,Leisure,6.7
3377,37,Male,Employee,4103,Urban,31.8478053933242,60,2.59,Yes,Bus,Leisure,6.3
3378,27,Female,Self-Employed,5142,Urban,18.0630569807645,42,0.22,Yes,Metro,Education,8.4
3379,49,Male,Employee,9003,Urban,32.1343345937242,61,4.42,Yes,Car,Shopping,7.9
3380,31,Male,Employee,5742,Urban,16.3634598150773,33,4.4,No,Bus,Work,6.5
3381,74,Female,Self-Employed,5761,Rural,59.0284763759246,115,7.49,Yes,Car,Education,7.4
3382,59,Male,Employee,8222,Urban,17.625884529282,26,0.27,Yes,Metro,Leisure,8.4
3383,45,Male,Employee,5916,Urban,24.7623982640406,50,4.68,Yes,Metro,Shopping,7.7
3384,57,Female,Employee,10694,Urban,11.6214315351183,28,1.99,No,Walk,Work,6.8
3385,58,Female,Employee,6581,Semi-Urban,47.2743013814226,94,6.66,No,Walk,Leisure,6.8
3386,33,Female,Self-Employed,5921,Rural,25.3840678748714,43,2.01,Yes,Car,Work,7.0
3387,29,Female,Employee,5072,Urban,12.7239671627887,25,3.79,Yes,Metro,Education,9.6
3388,43,Female,Employee,7813,Urban,9.90605101648953,16,3.45,No,Bus,Work,6.0
3389,54,Male,Employee,9054,Urban,15.7036924689435,18,1.52,Yes,Car,Shopping,8.8
3390,44,Male,Employee,6351,Semi-Urban,30.2588037589432,60,5.07,Yes,Train,Work,6.3
3391,18,Female,Employee,4235,Urban,24.0570695396558,50,5.09,Yes,Metro,Work,6.8
3392,29,Male,Self-Employed,6157,Urban,7.97065523862686,21,0.03,Yes,Bus,Education,5.8
3393,40,Female,Self-Employed,955,Urban,1.14947251351189,11,0.0,Yes,Metro,Education,6.0
3394,40,Female,Employee,3616,Urban,4.14172944230754,11,0.66,No,Bus,Work,5.5
3395,71,Male,Retired,2394,Rural,69.8833609260263,144,6.19,Yes,Car,Work,6.2
3396,21,Female,Student,1219,Urban,7.24354125347022,8,1.75,No,Bus,Others,5.4
3397,49,Female,Business,7252,Urban,18.1827553241656,44,4.23,Yes,Car,Education,8.6
3398,64,Male,Employee,9524,Semi-Urban,30.5781874512788,67,3.38,No,Bus,Work,5.5
3399,75,Other,Retired,3002,Semi-Urban,47.3636608212988,92,6.36,Yes,Car,Work,7.1
3400,35,Female,Self-Employed,5070,Urban,13.1538743590671,29,4.38,Yes,Car,Work,7.0
3401,49,Male,Employee,5015,Rural,105.286970322342,213,11.82,Yes,Car,Education,6.6
3402,50,Female,Employee,6933,Semi-Urban,63.4717552372775,134,8.34,Yes,Car,Shopping,7.4
3403,44,Female,Employee,2459,Urban,12.4783185567544,24,0.36,No,Walk,Shopping,6.9
3404,40,Female,Employee,5755,Urban,11.3829232872401,19,0.17,No,Bike,Education,6.0
3405,48,Female,Employee,6894,Urban,40.0586092064676,77,5.49,Yes,Metro,Leisure,8.3
3406,18,Female,Employee,4162,Urban,6.36919230937128,17,1.25,Yes,Car,Leisure,6.1
3407,52,Male,Employee,4853,Urban,14.5598116166532,19,2.86,Yes,Car,Education,7.9
3408,43,Female,Employee,6637,Semi-Urban,35.3367337955814,55,4.39,Yes,Bus,Education,6.0
3409,38,Female,Business,6075,Semi-Urban,34.9649315327813,74,5.13,No,Bus,Work,6.4
3410,72,Male,Retired,2187,Urban,1.09030623575578,5,3.46,Yes,Car,Work,7.2
3411,31,Male,Business,10303,Urban,18.9728192774075,38,4.4,Yes,Car,Work,7.4
3412,35,Female,Employee,8521,Urban,7.23719926886146,7,1.55,Yes,Car,Shopping,7.3
3413,71,Female,Retired,3051,Semi-Urban,56.539836862536,104,7.79,Yes,Car,Leisure,6.4
3414,29,Female,Self-Employed,3865,Semi-Urban,13.1605243634806,23,0.98,No,Bus,Work,5.6
3415,33,Female,Employee,5583,Urban,15.4757274190038,32,1.54,Yes,Bus,Work,6.7
3416,39,Female,Employee,7308,Semi-Urban,1.75819029572167,5,1.2,Yes,Bus,Education,7.3
3417,54,Female,Self-Employed,6741,Urban,1.0,6,0.3,No,Metro,Leisure,8.0
3418,45,Female,Employee,10614,Semi-Urban,22.4097206256105,40,4.28,Yes,Car,Shopping,8.2
3419,22,Male,Student,1142,Urban,9.41431934130377,16,3.66,Yes,Metro,Leisure,7.9
3420,34,Female,Employee,5778,Urban,26.7258113039154,56,3.0,Yes,Car,Shopping,7.1
3421,32,Female,Business,12946,Urban,14.6752653099048,27,0.0,No,Bus,Education,7.0
3422,40,Female,Self-Employed,8472,Rural,75.848138018231,150,13.17,Yes,Car,Shopping,5.7
3423,48,Female,Employee,3874,Semi-Urban,29.3032010798498,55,2.21,No,Bus,Education,6.2
3424,48,Female,Employee,6794,Rural,62.1217036576066,120,7.84,Yes,Car,Work,6.8
3425,18,Male,Student,2242,Urban,9.19619746464879,20,2.56,Yes,Car,Education,8.1
3426,57,Male,Employee,12035,Urban,8.65221544721119,19,3.86,Yes,Bus,Work,6.2
3427,45,Male,Employee,7555,Urban,1.0,5,3.73,No,Walk,Education,6.7
3428,62,Male,Employee,7648,Semi-Urban,40.0363099077691,76,4.08,Yes,Train,Leisure,8.2
3429,48,Female,Employee,5286,Semi-Urban,38.9312512205022,76,7.05,Yes,Bus,Leisure,5.8
3430,58,Male,Employee,11128,Semi-Urban,46.6596933092877,101,6.0,No,Train,Work,6.7
3431,48,Male,Self-Employed,6957,Semi-Urban,38.2237743071209,69,10.07,Yes,Car,Work,8.1
3432,62,Female,Employee,6927,Semi-Urban,65.3929396579095,140,10.05,Yes,Bus,Leisure,4.1
3433,49,Female,Employee,6595,Rural,53.5205527335502,107,6.07,Yes,Bike,Work,6.1
3434,40,Male,Employee,6465,Urban,22.9346137147049,44,1.17,No,Metro,Leisure,6.8
3435,75,Female,Self-Employed,6587,Semi-Urban,30.1383637550134,65,0.0,Yes,Car,Work,8.3
3436,55,Female,Business,9051,Rural,31.8305993139722,53,5.17,Yes,Car,Shopping,7.9
3437,50,Male,Business,9157,Urban,20.741561361493,48,4.51,Yes,Bus,Education,6.7
3438,22,Male,Student,673,Semi-Urban,33.6627801826948,76,5.53,Yes,Bus,Work,4.8
3439,22,Female,Employee,5759,Urban,21.6563443674369,48,0.0,Yes,Bus,Leisure,6.0
3440,46,Female,Employee,6087,Urban,17.8234923347574,25,0.0,No,Metro,Leisure,7.7
3441,44,Female,Employee,7099,Semi-Urban,23.1048000981476,50,3.73,Yes,Train,Work,8.1
3442,32,Male,Employee,7333,Urban,23.5947030214162,55,6.4,No,Metro,Shopping,7.5
3443,44,Male,Business,10759,Urban,8.03048036972265,23,0.85,Yes,Car,Education,9.6
3444,65,Female,Business,12911,Rural,62.50652526591,117,9.68,Yes,Car,Work,7.2
3445,52,Male,Self-Employed,5887,Urban,25.2528888922068,55,0.96,Yes,Car,Leisure,8.0
3446,24,Male,Business,7289,Urban,11.9232412926787,32,1.85,Yes,Car,Work,8.2
3447,40,Female,Employee,7869,Semi-Urban,52.3399168050847,104,5.73,Yes,Car,Others,8.1
3448,29,Male,Employee,5366,Urban,18.1809346724255,29,4.56,No,Walk,Education,6.6
3449,36,Female,Employee,4783,Urban,21.8155502271701,47,1.54,Yes,Bus,Leisure,6.0
3450,35,Female,Self-Employed,7595,Urban,8.30595447117931,21,4.35,No,Bus,Education,6.7
3451,34,Male,Employee,7245,Urban,16.7144018564299,32,1.39,Yes,Car,Work,6.8
3452,23,Female,Employee,2292,Urban,3.73534951980397,5,0.0,No,Metro,Leisure,7.6
3453,40,Male,Employee,8299,Rural,84.2260103062092,173,8.03,Yes,Car,Work,9.2
3454,33,Female,Employee,5847,Urban,1.0,5,0.0,No,Walk,Leisure,8.1
3455,18,Male,Student,1641,Urban,12.1619854429692,26,2.2,No,Bus,Work,4.9
3456,72,Male,Retired,4006,Rural,31.3658281160075,70,2.54,No,Bike,Work,4.0
3457,58,Female,Self-Employed,4366,Semi-Urban,45.1205062280335,81,3.77,No,Bus,Education,5.4
3458,36,Male,Employee,7031,Urban,30.3915675674393,65,5.43,Yes,Car,Shopping,8.3
3459,42,Female,Employee,5634,Semi-Urban,44.8237264803128,88,0.0,Yes,Car,Leisure,6.9
3460,24,Male,Student,762,Semi-Urban,79.4192554542702,157,8.67,Yes,Car,Work,7.1
3461,67,Male,Retired,2002,Semi-Urban,14.3308973516174,31,0.0,Yes,Car,Leisure,6.4
3462,70,Female,Retired,3567,Semi-Urban,15.4822380120715,27,0.12,Yes,Car,Leisure,7.4
3463,44,Male,Employee,4981,Urban,7.85508614707679,9,1.43,Yes,Bus,Leisure,6.1
3464,57,Male,Self-Employed,8720,Urban,15.9699575623672,23,1.51,Yes,Metro,Education,8.7
3465,44,Female,Employee,8183,Urban,6.784620997734,19,0.22,Yes,Metro,Leisure,8.7
3466,21,Female,Student,2166,Semi-Urban,23.7250586854246,45,5.23,Yes,Car,Education,7.8
3467,35,Female,Employee,5687,Semi-Urban,44.3072528589093,91,5.29,Yes,Car,Work,6.9
3468,43,Female,Employee,6686,Urban,5.08662493508945,7,4.22,Yes,Car,Shopping,8.9
3469,35,Male,Employee,3709,Urban,5.93443189623918,6,2.14,Yes,Car,Leisure,7.8
3470,38,Female,Employee,7293,Rural,42.0292249401985,87,3.11,Yes,Car,Leisure,8.3
3471,40,Male,Employee,6569,Urban,12.5644554332854,26,5.38,Yes,Car,Work,8.9
3472,40,Female,Business,11201,Urban,23.0801257377705,44,3.33,Yes,Car,Leisure,8.3
3473,42,Male,Employee,8732,Semi-Urban,21.4904037803281,44,6.32,Yes,Car,Work,7.3
3474,26,Other,Business,5582,Urban,9.23776012703282,13,0.58,Yes,Metro,Leisure,7.9
3475,31,Female,Self-Employed,5247,Urban,19.653360930232,44,2.9,Yes,Car,Work,8.2
3476,22,Female,Student,1663,Urban,21.411154590267,49,3.43,Yes,Car,Work,5.6
3477,56,Female,Employee,6196,Semi-Urban,56.4308670068988,116,6.44,Yes,Bus,Shopping,4.9
3478,18,Female,Student,1406,Urban,18.752962838918,35,4.79,No,Bus,Work,5.9
3479,59,Female,Employee,8639,Rural,52.6072811992365,105,10.18,Yes,Bike,Leisure,3.7
3480,62,Male,Business,11823,Urban,19.6003072539692,47,0.0,Yes,Metro,Work,7.5
3481,37,Male,Business,12976,Semi-Urban,30.9888079116717,68,5.35,Yes,Car,Leisure,7.8
3482,18,Male,Student,744,Urban,12.8018592449961,35,0.0,Yes,Bus,Work,5.2
3483,36,Male,Employee,7284,Urban,1.0,5,0.0,Yes,Car,Education,7.8
3484,41,Female,Employee,7091,Semi-Urban,48.40123935034,92,6.84,Yes,Bus,Work,5.4
3485,26,Female,Employee,3746,Urban,16.6916715604139,34,3.04,No,Metro,Shopping,6.2
3486,34,Female,Business,5826,Semi-Urban,46.6555889955245,95,6.96,Yes,Bus,Education,6.9
3487,64,Female,Employee,5279,Urban,1.0,5,0.86,Yes,Bus,Work,5.8
3488,51,Female,Employee,5907,Urban,14.6231863368516,27,3.5,No,Bus,Leisure,4.6
3489,28,Male,Business,10841,Semi-Urban,22.1617774043355,50,1.45,Yes,Car,Education,9.1
3490,18,Male,Student,1471,Semi-Urban,57.5204375723035,114,7.43,No,Walk,Shopping,4.5
3491,37,Male,Employee,7444,Urban,19.9137353238706,33,3.79,Yes,Car,Education,6.8
3492,38,Male,Employee,4870,Rural,54.6847082162112,103,9.27,No,Bus,Education,5.8
3493,49,Female,Employee,7960,Urban,11.5445362452718,24,1.47,No,Bike,Education,6.0
3494,33,Female,Business,6297,Urban,18.1776664810531,51,1.75,Yes,Metro,Shopping,7.6
3495,49,Female,Self-Employed,3568,Urban,7.57451496497516,10,0.8,Yes,Metro,Leisure,6.9
3496,71,Female,Retired,2892,Urban,14.2021972185138,26,0.0,Yes,Metro,Leisure,6.8
3497,54,Female,Self-Employed,4170,Urban,10.3730929041006,32,2.78,No,Metro,Leisure,6.5
3498,41,Male,Employee,3785,Semi-Urban,68.9973448247253,135,5.37,Yes,Car,Shopping,5.3
3499,39,Female,Business,8803,Urban,26.7595820495267,55,3.99,No,Metro,Shopping,10.0
3500,36,Male,Self-Employed,5712,Urban,23.5043798718626,56,2.99,No,Metro,Shopping,6.7
3501,59,Male,Employee,9802,Rural,20.1937795569168,35,0.0,Yes,Car,Work,6.9
3502,32,Male,Business,11110,Urban,21.9132568982724,42,0.0,No,Metro,Work,9.2
3503,42,Female,Employee,8029,Urban,16.5013334011355,30,0.27,Yes,Metro,Work,8.1
3504,42,Male,Employee,7280,Urban,24.7876811161291,41,2.29,Yes,Car,Shopping,7.7
3505,34,Male,Business,9597,Urban,17.5791607610155,43,5.07,Yes,Car,Shopping,7.6
3506,21,Female,Employee,2256,Urban,14.9462586716935,26,1.57,Yes,Car,Leisure,6.8
3507,46,Female,Self-Employed,5799,Urban,16.8702743706924,29,3.12,Yes,Car,Work,7.3
3508,41,Male,Business,11440,Semi-Urban,7.91550062566182,13,3.48,Yes,Car,Work,9.5
3509,49,Male,Employee,9086,Semi-Urban,23.488950917483,51,4.97,Yes,Car,Leisure,7.7
3510,33,Female,Employee,6329,Semi-Urban,40.600033080549,81,4.86,Yes,Car,Work,8.1
3511,60,Male,Self-Employed,7980,Semi-Urban,52.0908253760987,100,4.84,No,Bus,Leisure,5.7
3512,28,Female,Employee,3252,Urban,10.596055069503,23,2.27,No,Walk,Education,6.1
3513,67,Female,Business,12570,Urban,14.6735449610885,33,0.39,Yes,Car,Work,7.7
3514,18,Male,Employee,4444,Semi-Urban,10.9851133298691,21,4.95,Yes,Train,Shopping,9.2
3515,48,Male,Business,14182,Urban,26.67448650683,52,4.94,Yes,Bus,Work,7.1
3516,49,Male,Employee,6682,Urban,23.9099338578649,52,3.29,Yes,Metro,Shopping,7.5
3517,30,Male,Self-Employed,5335,Semi-Urban,44.7815392785079,88,6.4,Yes,Car,Education,8.4
3518,48,Male,Employee,7830,Urban,18.2544495010471,44,2.55,Yes,Metro,Work,8.1
3519,61,Female,Self-Employed,3248,Semi-Urban,58.2882359772019,112,6.26,Yes,Train,Shopping,6.8
3520,18,Male,Student,2303,Urban,8.55991206948226,13,2.02,No,Bus,Leisure,5.8
3521,49,Female,Employee,5581,Rural,31.7367688734668,58,3.32,Yes,Car,Shopping,6.6
3522,18,Female,Employee,922,Semi-Urban,50.9227967938464,100,9.98,Yes,Car,Leisure,7.1
3523,27,Male,Business,7580,Urban,22.9545070536649,45,1.37,No,Metro,Leisure,6.6
3524,66,Male,Self-Employed,8896,Semi-Urban,17.0975662086627,27,3.07,Yes,Car,Shopping,7.3
3525,33,Male,Employee,6179,Semi-Urban,27.029601776347,54,1.68,Yes,Car,Work,6.8
3526,24,Male,Student,1875,Semi-Urban,60.3363969661608,123,5.65,No,Train,Work,6.3
3527,39,Female,Employee,5962,Urban,18.2933386257272,29,0.0,Yes,Metro,Work,7.6
3528,73,Male,Retired,2847,Urban,21.2972921441453,39,3.38,No,Bus,Shopping,4.0
3529,18,Female,Business,1565,Urban,5.72762765976514,14,0.0,No,Metro,Leisure,9.0
3530,26,Male,Employee,1210,Urban,20.2531561962974,35,4.6,No,Metro,Work,7.4
3531,64,Male,Employee,8694,Rural,21.6091690845823,41,3.42,Yes,Car,Work,7.5
3532,69,Female,Retired,4312,Urban,1.0,7,0.42,No,Bus,Education,6.4
3533,40,Female,Employee,6516,Urban,20.8145916814469,50,0.0,No,Bus,Shopping,6.4
3534,23,Male,Student,1811,Urban,26.4755613570759,55,4.35,Yes,Car,Shopping,6.5
3535,73,Male,Retired,4583,Rural,44.9242784850166,89,4.07,Yes,Car,Shopping,7.1
3536,65,Female,Retired,3328,Semi-Urban,26.8017397721831,51,0.35,Yes,Bus,Leisure,5.8
3537,52,Male,Employee,7016,Semi-Urban,60.6627298436955,125,8.14,No,Train,Work,7.7
3538,29,Male,Self-Employed,3862,Semi-Urban,32.0782494632808,69,1.33,Yes,Car,Leisure,7.0
3539,41,Female,Employee,9133,Semi-Urban,34.0134691466411,62,0.0,Yes,Train,Education,8.0
3540,39,Female,Employee,6689,Semi-Urban,60.409358396605,125,9.84,Yes,Car,Leisure,6.6
3541,46,Female,Self-Employed,3612,Urban,12.1713214957743,21,0.34,Yes,Car,Education,7.0
3542,63,Female,Business,9436,Urban,9.76777912524107,15,0.0,No,Walk,Education,6.6
3543,55,Female,Self-Employed,8006,Semi-Urban,47.2326233620563,93,3.74,No,Train,Work,6.6
3544,25,Female,Self-Employed,3425,Urban,9.30515076496707,23,0.0,Yes,Car,Shopping,6.9
3545,62,Female,Employee,10980,Semi-Urban,32.8309769281672,67,6.23,Yes,Bus,Education,6.3
3546,46,Female,Business,2130,Urban,4.4467311863024,10,0.0,Yes,Car,Leisure,8.0
3547,52,Female,Employee,9333,Semi-Urban,37.7809563256476,77,1.86,Yes,Bus,Work,5.8
3548,63,Male,Employee,9030,Urban,15.5447798976247,33,3.83,Yes,Metro,Education,7.8
3549,25,Male,Business,7605,Urban,22.7441621977851,44,1.83,Yes,Car,Shopping,7.5
3550,41,Female,Employee,5836,Semi-Urban,47.8588480499259,98,6.2,Yes,Bus,Work,5.4
3551,34,Female,Business,14272,Urban,19.4121440677566,35,1.35,Yes,Car,Work,10.0
3552,18,Male,Employee,4860,Semi-Urban,40.9138353917151,85,8.95,Yes,Car,Work,6.6
3553,47,Female,Employee,5345,Semi-Urban,33.9011882937148,72,1.49,Yes,Car,Leisure,7.5
3554,75,Male,Self-Employed,2062,Rural,62.191119379916,127,8.03,Yes,Car,Education,6.3
3555,18,Female,Student,1588,Semi-Urban,18.3150173949651,40,5.2,Yes,Bus,Work,5.4
3556,41,Female,Employee,6098,Urban,1.0,5,0.0,Yes,Bus,Leisure,5.6
3557,51,Female,Self-Employed,2460,Semi-Urban,52.4287650681934,110,4.78,No,Bus,Shopping,5.2
3558,43,Male,Employee,6216,Urban,20.3932836979833,29,3.98,No,Metro,Work,6.1
3559,40,Female,Business,7778,Urban,13.9841085257606,32,3.69,Yes,Car,Leisure,7.0
3560,22,Male,Employee,4213,Semi-Urban,51.1183791266897,112,4.53,Yes,Car,Leisure,6.1
3561,45,Male,Employee,7588,Semi-Urban,24.027538745802,44,5.81,Yes,Car,Work,7.5
3562,30,Male,Business,12477,Urban,9.35605974333479,15,1.23,Yes,Bus,Leisure,7.3
3563,18,Female,Employee,5163,Urban,8.24689821044666,22,2.01,No,Metro,Work,8.7
3564,59,Male,Employee,6817,Semi-Urban,43.5143296267382,82,8.2,Yes,Car,Shopping,7.7
3565,56,Male,Employee,8153,Urban,2.33633538228197,5,1.82,Yes,Metro,Work,8.3
3566,42,Female,Self-Employed,5626,Semi-Urban,23.4955758982693,47,2.82,No,Bus,Leisure,5.6
3567,45,Female,Employee,4501,Semi-Urban,39.345725348542,74,3.38,Yes,Car,Work,6.7
3568,58,Female,Self-Employed,6296,Urban,5.36679139261911,15,6.06,Yes,Bus,Shopping,5.4
3569,45,Female,Employee,9285,Urban,9.71751675471051,15,0.0,Yes,Car,Education,6.6
3570,55,Male,Business,11847,Urban,1.0,5,0.76,Yes,Metro,Shopping,7.7
3571,37,Female,Self-Employed,2311,Rural,62.1161329880307,125,8.47,Yes,Car,Shopping,7.1
3572,61,Female,Employee,8145,Semi-Urban,24.6824720998658,57,4.08,Yes,Bus,Work,5.6
3573,46,Male,Employee,4779,Semi-Urban,18.5107812478826,42,6.48,Yes,Car,Shopping,6.9
3574,44,Male,Business,12690,Urban,4.63981819233139,6,0.65,Yes,Car,Leisure,9.7
3575,22,Male,Employee,4987,Semi-Urban,28.7267973169235,51,3.26,Yes,Car,Work,5.1
3576,46,Male,Employee,6343,Urban,2.35875530486848,8,3.39,Yes,Car,Work,7.4
3577,29,Female,Business,6856,Semi-Urban,64.13569515723,125,7.42,No,Walk,Shopping,4.9
3578,32,Female,Business,7663,Urban,1.0,5,1.87,No,Bus,Education,6.8
3579,29,Female,Business,7874,Semi-Urban,28.2407127532026,51,3.78,Yes,Bus,Education,6.6
3580,26,Female,Business,5083,Semi-Urban,36.6036039393688,76,6.23,Yes,Train,Shopping,7.5
3581,73,Male,Retired,1612,Urban,8.79696796690756,14,2.51,Yes,Car,Shopping,8.3
3582,61,Female,Self-Employed,7777,Semi-Urban,38.1819760593967,76,3.78,Yes,Train,Work,7.9
3583,70,Male,Retired,2614,Urban,8.60318740043071,17,0.0,Yes,Metro,Education,7.4
3584,23,Female,Student,1583,Urban,27.2407557093851,55,0.0,No,Bus,Shopping,7.1
3585,43,Male,Employee,6727,Urban,6.04898388712178,15,0.0,No,Walk,Shopping,5.2
3586,22,Female,Student,1661,Semi-Urban,1.0,5,0.0,No,Bus,Leisure,7.5
3587,31,Male,Employee,3339,Rural,24.0300029909335,44,0.0,No,Bus,Work,7.0
3588,28,Male,Employee,2286,Semi-Urban,40.7974216222056,72,4.58,Yes,Car,Leisure,6.5
3589,60,Male,Employee,7116,Semi-Urban,33.231134306767,66,4.26,Yes,Train,Leisure,6.9
3590,36,Female,Business,10087,Urban,21.0170632638569,41,4.23,No,Metro,Work,7.6
3591,58,Female,Employee,6708,Urban,19.0139569336877,34,3.29,No,Bike,Leisure,5.9
